custom_form_id,custom_form_organizations,custom_form_class,custom_form_type_of_form,custom_form_name,custom_form_description,custom_form_header,custom_form_updated_at,custom_form_created_at,custom_form_custom_form,custom_form_workflows,custom_form_active,question_id,question_label,question_text,question_field_type,question_formik_key,question_value,question_active,question_number_questions_to_repeat,question_side_label,question_validation,answer_id,answer_label,answer_value,answer_text,answer_text_key,answer_text_question
QDJ0uNloic,['Puente'],Household Water Form,['Custom'],Household Water Form (Spanish),Household Water Form for Ryan's Well and Puente,Formulario de Agua en Casa,2021-07-27 01:04:24.103,2020-12-03 00:56:07.747,True,,,3qd5fnvb,¿Está pagando tarifas / servicios públicos por el agua?,,select,tarifasServiciospúblicosAgua,,,,,,1eap2oxq,Inseguro,unsure,,,
QDJ0uNloic,['Puente'],Household Water Form,['Custom'],Household Water Form (Spanish),Household Water Form for Ryan's Well and Puente,Formulario de Agua en Casa,2021-07-27 01:04:24.103,2020-12-03 00:56:07.747,True,,,2yr57zf9,¿Existe un cabo de agua u organización comunitaria a cargo del agua?,,select,committeeOrganization,,,,,,chmoahbv,Si,yes,,,
QDJ0uNloic,['Puente'],Household Water Form,['Custom'],Household Water Form (Spanish),Household Water Form for Ryan's Well and Puente,Formulario de Agua en Casa,2021-07-27 01:04:24.103,2020-12-03 00:56:07.747,True,,,2yr57zf9,¿Existe un cabo de agua u organización comunitaria a cargo del agua?,,select,committeeOrganization,,,,,,2xjngse4,No,no,,,
QDJ0uNloic,['Puente'],Household Water Form,['Custom'],Household Water Form (Spanish),Household Water Form for Ryan's Well and Puente,Formulario de Agua en Casa,2021-07-27 01:04:24.103,2020-12-03 00:56:07.747,True,,,2yr57zf9,¿Existe un cabo de agua u organización comunitaria a cargo del agua?,,select,committeeOrganization,,,,,,19xbn0ix,Inseguro,unsure,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,l4ciuow6,Río,surface,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,2xgqxoky,Pozo subterráneo,deep_well,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,3mjc0w93,Fuente natural,spring,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,2xxoirvi,Agua lluvia,rainwater,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,xcyapbst,Acueducto,piped,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,1wnfxhuz,Comprado de camión,water_truck,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3pyd7zis,De dónde es el agua?,,select,waterSource,,,,,,bxxbw7u8,Other,other,True,__waterSource__other,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3hpw0tfl,El agua fue filtrada?,,select,waterFiltered,,,,,,10m27rwc,Cerámica,ceramic,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3hpw0tfl,El agua fue filtrada?,,select,waterFiltered,,,,,,2k2zqfm3,Carbón,carbon,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3hpw0tfl,El agua fue filtrada?,,select,waterFiltered,,,,,,3izyw1ws,Arena,sand,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3hpw0tfl,El agua fue filtrada?,,select,waterFiltered,,,,,,1lwihu9n,No filtrada,not_filtered,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,3hpw0tfl,El agua fue filtrada?,,select,waterFiltered,,,,,,2m8u9m97,Otro,other,True,__waterFiltered__other,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,2ogg6ff0,Was the water treated?,,select,waterTreated,,,,,,3514c417,Cloro,chlorine,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,2ogg6ff0,Was the water treated?,,select,waterTreated,,,,,,34y6ci2k,Hervida,solar_disinfection,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,2ogg6ff0,Was the water treated?,,select,waterTreated,,,,,,3gg4tc9w,No tratada,not_treated,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,2ogg6ff0,Was the water treated?,,select,waterTreated,,,,,,3lffd735,Otro,other,True,__waterTreated__other,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,p71yjlmi,En que utiliza el agua?,,selectMulti,usage,,,,,,2te4nb5b,Tomar,drinking,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,p71yjlmi,En que utiliza el agua?,,selectMulti,usage,,,,,,39vpvscb,Cocinar,cooking,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,p71yjlmi,En que utiliza el agua?,,selectMulti,usage,,,,,,34w3jkct,Limpieza,cleaning,,,
so2cQpIBMs,['Puente'],Water Testing Form,['Custom'],Water Form (Spanish),Form for our water test kits,"Prueba de agua PML

Datos que se deben ingresar durante la recolección de la muestra y la inoculación",2021-07-27 01:04:23.245,2021-01-28 00:03:25.736,True,,,p71yjlmi,En que utiliza el agua?,,selectMulti,usage,,,,,,3qyej1x6,Other,other,True,__usage__other,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,3o5xk1bc,Método de incubación,,select,incubationMethod,,,,,,3cjtdjvx,Calor corporal,body_heat,,,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,3o5xk1bc,Método de incubación,,select,incubationMethod,,,,,,3i29fzol,Incubadora,incubator,,,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,3o5xk1bc,Método de incubación,,select,incubationMethod,,,,,,28z415r2,Otro,other,True,__incubationMethod__other,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,1q0c4spj,Color de 10 mL Colilert,,select,colilertColor,,,,,,3ei5egwl,Claro,clear,,,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,1q0c4spj,Color de 10 mL Colilert,,select,colilertColor,,,,,,21opbj00,Amarillo claro,yellow_light,,,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,1q0c4spj,Color de 10 mL Colilert,,select,colilertColor,,,,,,2zy5oda6,Amarillo oscuro,yellow_dark,,,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,2ud47b2f,Fluorescencia bajo luz negra (Colilert 10 mL),,select,colilertFluorescence,,,,,,1o992s1n,Si,yes,,,
43dE3Abndy,['Puente'],Water Testing Form,['Custom'],Water Form 2 (Spanish),Form for our water test kits,"Prueba de agua PML

Fecha que se ingresará después del período de incubación de 24 horas.",2021-05-30 12:44:06.954,2021-01-28 00:03:57.305,True,,,2ud47b2f,Fluorescencia bajo luz negra (Colilert 10 mL),,select,colilertFluorescence,,,,,,3sd6fi2v,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qosdqyyu,When do the members of your household typically wash your hands with soap and water? (select all that apply),,selectMulti,typicallyWashHands,,,,,,1gdnrskt,Before cooking,cooking,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qosdqyyu,When do the members of your household typically wash your hands with soap and water? (select all that apply),,selectMulti,typicallyWashHands,,,,,,2f55z9fu,Before eating,eating,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qosdqyyu,When do the members of your household typically wash your hands with soap and water? (select all that apply),,selectMulti,typicallyWashHands,,,,,,m92p5g7f,After using the toilet,toilet,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qosdqyyu,When do the members of your household typically wash your hands with soap and water? (select all that apply),,selectMulti,typicallyWashHands,,,,,,2v21zbub,After working outside,work_outside,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qosdqyyu,When do the members of your household typically wash your hands with soap and water? (select all that apply),,selectMulti,typicallyWashHands,,,,,,36j1u4ib,"After coughing, sneezing, or blowing nose",cough_sneeze_nose,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qosdqyyu,When do the members of your household typically wash your hands with soap and water? (select all that apply),,selectMulti,typicallyWashHands,,,,,,2gyggr1i,None,none,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2ilx8yeq,Do you have soap for handwashing in your house?,,select,soapHandwashing,,,,,,38qo99fs,Yes,yes,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2ilx8yeq,Do you have soap for handwashing in your house?,,select,soapHandwashing,,,,,,2owr68mh,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,1q3jxm0q,Have you been taught proper handwashing techniques?,,select,properHandwashing,,,,,,2kmc63n1,Yes,yes,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,1q3jxm0q,Have you been taught proper handwashing techniques?,,select,properHandwashing,,,,,,1nbutje1,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,bcxbdpeo,Do you have supplies for toothbrushing in your home?,,select,toothbrushSupplies,,,,,,30ueebe8,Yes,yes,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,bcxbdpeo,Do you have supplies for toothbrushing in your home?,,select,toothbrushSupplies,,,,,,1lox01ca,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,288ucitg,Do you have questions about toothbrushing?,,select,toothbrushQuestions,,,,,,34ywgeh6,Yes,yes,True,__toothbrushQuestions__yes,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,288ucitg,Do you have questions about toothbrushing?,,select,toothbrushQuestions,,,,,,1us2oir0,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3hasnvzx,How often do you exercise?,,select,oftenExcercise,,,,,,394el504,Never,never,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3hasnvzx,How often do you exercise?,,select,oftenExcercise,,,,,,3hfpx92o,Less than once per week,less_than_once_per_day,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3hasnvzx,How often do you exercise?,,select,oftenExcercise,,,,,,3lqt8hib,Once per week,once_per_week,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3hasnvzx,How often do you exercise?,,select,oftenExcercise,,,,,,2d13aovy,3-5 times per week,3_5_per_week,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3hasnvzx,How often do you exercise?,,select,oftenExcercise,,,,,,3507hndq,Every day,every_day,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3jshwdox,"For your health, how often is exercise recommended per week?",,select,oftenExcerciseRecommended,,,,,,3bbgz9o8,Less than once per week,less_than_once_per_day,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3jshwdox,"For your health, how often is exercise recommended per week?",,select,oftenExcerciseRecommended,,,,,,3p6gxk9z,Once per week,once_per_week,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3jshwdox,"For your health, how often is exercise recommended per week?",,select,oftenExcerciseRecommended,,,,,,140t00wp,3-5 times per week,3_5_per_week,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3jshwdox,"For your health, how often is exercise recommended per week?",,select,oftenExcerciseRecommended,,,,,,1mb63ndl,Every day,every_day,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,3jshwdox,"For your health, how often is exercise recommended per week?",,select,oftenExcerciseRecommended,,,,,,29vbhk5p,Unsure/Unknown,unsure,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2v9gy21a,What types of exercise do you do? (multiple responses),,selectMulti,typesExcerciseDone,,,,,,46kqilrs,Running,running,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2v9gy21a,What types of exercise do you do? (multiple responses),,selectMulti,typesExcerciseDone,,,,,,2rwpuvmv,Walking,walking,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2v9gy21a,What types of exercise do you do? (multiple responses),,selectMulti,typesExcerciseDone,,,,,,2fwkreh2,Swimming,swimming,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2v9gy21a,What types of exercise do you do? (multiple responses),,selectMulti,typesExcerciseDone,,,,,,2umdqexy,Lifting weights,weights,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2v9gy21a,What types of exercise do you do? (multiple responses),,selectMulti,typesExcerciseDone,,,,,,31mgkyc2,Other,other,True,__typesExcerciseDone__other,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,2v9gy21a,What types of exercise do you do? (multiple responses),,selectMulti,typesExcerciseDone,,,,,,2ub9l0sf,None,none,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,fpa5l814,Easily fatigued,fatigued,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,3ftk9hjk,Loss of energy,loss_energy,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,n8dnmzhb,"Unusually rapid heart beat, particularly with exercise",rapid_heart_beat,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,3h893xr4,Shortness of breath with exercise,shortness_breath_excercise,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,1sp7r932,"Headache, particularly with exercise",headache_exercise,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,1m5leh60,Difficulty concentrating,concentration,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,g8u4pwcm,Dizziness,dizziness,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,se23vefs,Which of the following symptoms have you had in the last six months? (multiple options can be selected),,selectMulti,symptoms,,,,,,1met9993,Pale skin,pale_skin,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qg88a3bc,"Have you been diagnosed with anemia? (If yes, how long have you been treated?)",,select,diagnosedAnemia,,,,,,2wh6v2ic,Yes,yes,True,__diagnosedAnemia__yes,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,qg88a3bc,"Have you been diagnosed with anemia? (If yes, how long have you been treated?)",,select,diagnosedAnemia,,,,,,1vs1c9ml,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,146yjbu8,Have you taken vitamins in the past year?,,select,vitaminsPastYear,,,,,,lyevjp2i,Yes,yes,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,146yjbu8,Have you taken vitamins in the past year?,,select,vitaminsPastYear,,,,,,1jupocll,No,no,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,26ir2p5m,Do you have a history of premature delivery during pregnancy?,,select,prematureDeliveryHistory,,,,,,uoheddv2,Yes,yes,,,
QHR6KI7AjH,"['Puente', 'Mayanza']",Healthy Behaviors,"['Custom', 'Marketplace']",Healthy Behaviors,Form for healthy behaviors,Hand Hygiene,2021-09-07 12:30:41.899,2021-01-30 16:39:52.097,True,,,26ir2p5m,Do you have a history of premature delivery during pregnancy?,,select,prematureDeliveryHistory,,,,,,zrs0qkpa,No,no,,,
